Item Name,Item ID,Item meta,Has NBT,Display Name
bartworks:bw.blockores.01,3128,10072,FALSE,Naquadria Oxide Mixture Ore
gregtech:gt.blockores,1764,6,FALSE,Lithium Ore
gregtech:gt.blockores,1764,1006,FALSE,Lithium Ore
gregtech:gt.blockores,1764,2006,FALSE,Lithium Ore
gregtech:gt.blockores,1764,3006,FALSE,Lithium Ore
gregtech:gt.blockores,1764,4006,FALSE,Lithium Ore
gregtech:gt.blockores,1764,5006,FALSE,Lithium Ore
gregtech:gt.blockores,1764,6006,FALSE,Lithium Ore
gregtech:gt.blockores,1764,8,FALSE,Beryllium Ore
gregtech:gt.blockores,1764,1008,FALSE,Beryllium Ore
gregtech:gt.blockores,1764,2008,FALSE,Beryllium Ore
gregtech:gt.blockores,1764,3008,FALSE,Beryllium Ore
gregtech:gt.blockores,1764,4008,FALSE,Beryllium Ore
gregtech:gt.blockores,1764,5008,FALSE,Beryllium Ore
gregtech:gt.blockores,1764,6008,FALSE,Beryllium Ore
gregtech:gt.blockores,1764,18,FALSE,Magnesium Ore
gregtech:gt.blockores,1764,1018,FALSE,Magnesium Ore
gregtech:gt.blockores,1764,2018,FALSE,Magnesium Ore
gregtech:gt.blockores,1764,3018,FALSE,Magnesium Ore
gregtech:gt.blockores,1764,4018,FALSE,Magnesium Ore
gregtech:gt.blockores,1764,5018,FALSE,Magnesium Ore
gregtech:gt.blockores,1764,6018,FALSE,Magnesium Ore
gregtech:gt.blockores,1764,19,FALSE,Aluminium Ore
gregtech:gt.blockores,1764,1019,FALSE,Aluminium Ore
gregtech:gt.blockores,1764,2019,FALSE,Aluminium Ore
gregtech:gt.blockores,1764,3019,FALSE,Aluminium Ore
gregtech:gt.blockores,1764,4019,FALSE,Aluminium Ore
gregtech:gt.blockores,1764,5019,FALSE,Aluminium Ore
gregtech:gt.blockores,1764,6019,FALSE,Aluminium Ore
gregtech:gt.blockores,1764,20,FALSE,Raw Silicon Ore
gregtech:gt.blockores,1764,1020,FALSE,Raw Silicon Ore
gregtech:gt.blockores,1764,2020,FALSE,Raw Silicon Ore
gregtech:gt.blockores,1764,3020,FALSE,Raw Silicon Ore
gregtech:gt.blockores,1764,4020,FALSE,Raw Silicon Ore
gregtech:gt.blockores,1764,5020,FALSE,Raw Silicon Ore
gregtech:gt.blockores,1764,6020,FALSE,Raw Silicon Ore
gregtech:gt.blockores,1764,22,FALSE,Sulfur Ore
gregtech:gt.blockores,1764,1022,FALSE,Sulfur Ore
gregtech:gt.blockores,1764,2022,FALSE,Sulfur Ore
gregtech:gt.blockores,1764,3022,FALSE,Sulfur Ore
gregtech:gt.blockores,1764,4022,FALSE,Sulfur Ore
gregtech:gt.blockores,1764,5022,FALSE,Sulfur Ore
gregtech:gt.blockores,1764,6022,FALSE,Sulfur Ore
gregtech:gt.blockores,1764,27,FALSE,Scandium Ore
gregtech:gt.blockores,1764,1027,FALSE,Scandium Ore
gregtech:gt.blockores,1764,2027,FALSE,Scandium Ore
gregtech:gt.blockores,1764,3027,FALSE,Scandium Ore
gregtech:gt.blockores,1764,4027,FALSE,Scandium Ore
gregtech:gt.blockores,1764,5027,FALSE,Scandium Ore
gregtech:gt.blockores,1764,6027,FALSE,Scandium Ore
gregtech:gt.blockores,1764,28,FALSE,Titanium Ore
gregtech:gt.blockores,1764,1028,FALSE,Titanium Ore
gregtech:gt.blockores,1764,2028,FALSE,Titanium Ore
gregtech:gt.blockores,1764,3028,FALSE,Titanium Ore
gregtech:gt.blockores,1764,4028,FALSE,Titanium Ore
gregtech:gt.blockores,1764,5028,FALSE,Titanium Ore
gregtech:gt.blockores,1764,6028,FALSE,Titanium Ore
gregtech:gt.blockores,1764,29,FALSE,Vanadium Ore
gregtech:gt.blockores,1764,1029,FALSE,Vanadium Ore
gregtech:gt.blockores,1764,2029,FALSE,Vanadium Ore
gregtech:gt.blockores,1764,3029,FALSE,Vanadium Ore
gregtech:gt.blockores,1764,4029,FALSE,Vanadium Ore
gregtech:gt.blockores,1764,5029,FALSE,Vanadium Ore
gregtech:gt.blockores,1764,6029,FALSE,Vanadium Ore
gregtech:gt.blockores,1764,30,FALSE,Chrome Ore
gregtech:gt.blockores,1764,1030,FALSE,Chrome Ore
gregtech:gt.blockores,1764,2030,FALSE,Chrome Ore
gregtech:gt.blockores,1764,3030,FALSE,Chrome Ore
gregtech:gt.blockores,1764,4030,FALSE,Chrome Ore
gregtech:gt.blockores,1764,5030,FALSE,Chrome Ore
gregtech:gt.blockores,1764,6030,FALSE,Chrome Ore
gregtech:gt.blockores,1764,31,FALSE,Manganese Ore
gregtech:gt.blockores,1764,1031,FALSE,Manganese Ore
gregtech:gt.blockores,1764,2031,FALSE,Manganese Ore
gregtech:gt.blockores,1764,3031,FALSE,Manganese Ore
gregtech:gt.blockores,1764,4031,FALSE,Manganese Ore
gregtech:gt.blockores,1764,5031,FALSE,Manganese Ore
gregtech:gt.blockores,1764,6031,FALSE,Manganese Ore
gregtech:gt.blockores,1764,32,FALSE,Iron Ore
gregtech:gt.blockores,1764,1032,FALSE,Iron Ore
gregtech:gt.blockores,1764,2032,FALSE,Iron Ore
gregtech:gt.blockores,1764,3032,FALSE,Iron Ore
gregtech:gt.blockores,1764,4032,FALSE,Iron Ore
gregtech:gt.blockores,1764,5032,FALSE,Iron Ore
gregtech:gt.blockores,1764,6032,FALSE,Iron Ore
gregtech:gt.blockores,1764,33,FALSE,Cobalt Ore
gregtech:gt.blockores,1764,1033,FALSE,Cobalt Ore
gregtech:gt.blockores,1764,2033,FALSE,Cobalt Ore
gregtech:gt.blockores,1764,3033,FALSE,Cobalt Ore
gregtech:gt.blockores,1764,4033,FALSE,Cobalt Ore
gregtech:gt.blockores,1764,5033,FALSE,Cobalt Ore
gregtech:gt.blockores,1764,6033,FALSE,Cobalt Ore
gregtech:gt.blockores,1764,34,FALSE,Nickel Ore
gregtech:gt.blockores,1764,1034,FALSE,Nickel Ore
gregtech:gt.blockores,1764,2034,FALSE,Nickel Ore
gregtech:gt.blockores,1764,3034,FALSE,Nickel Ore
gregtech:gt.blockores,1764,4034,FALSE,Nickel Ore
gregtech:gt.blockores,1764,5034,FALSE,Nickel Ore
gregtech:gt.blockores,1764,6034,FALSE,Nickel Ore
gregtech:gt.blockores,1764,35,FALSE,Copper Ore
gregtech:gt.blockores,1764,1035,FALSE,Copper Ore
gregtech:gt.blockores,1764,2035,FALSE,Copper Ore
gregtech:gt.blockores,1764,3035,FALSE,Copper Ore
gregtech:gt.blockores,1764,4035,FALSE,Copper Ore
gregtech:gt.blockores,1764,5035,FALSE,Copper Ore
gregtech:gt.blockores,1764,6035,FALSE,Copper Ore
gregtech:gt.blockores,1764,36,FALSE,Zinc Ore
gregtech:gt.blockores,1764,1036,FALSE,Zinc Ore
gregtech:gt.blockores,1764,2036,FALSE,Zinc Ore
gregtech:gt.blockores,1764,3036,FALSE,Zinc Ore
gregtech:gt.blockores,1764,4036,FALSE,Zinc Ore
gregtech:gt.blockores,1764,5036,FALSE,Zinc Ore
gregtech:gt.blockores,1764,6036,FALSE,Zinc Ore
gregtech:gt.blockores,1764,37,FALSE,Gallium Ore
gregtech:gt.blockores,1764,1037,FALSE,Gallium Ore
gregtech:gt.blockores,1764,2037,FALSE,Gallium Ore
gregtech:gt.blockores,1764,3037,FALSE,Gallium Ore
gregtech:gt.blockores,1764,4037,FALSE,Gallium Ore
gregtech:gt.blockores,1764,5037,FALSE,Gallium Ore
gregtech:gt.blockores,1764,6037,FALSE,Gallium Ore
gregtech:gt.blockores,1764,39,FALSE,Arsenic Ore
gregtech:gt.blockores,1764,1039,FALSE,Arsenic Ore
gregtech:gt.blockores,1764,2039,FALSE,Arsenic Ore
gregtech:gt.blockores,1764,3039,FALSE,Arsenic Ore
gregtech:gt.blockores,1764,4039,FALSE,Arsenic Ore
gregtech:gt.blockores,1764,5039,FALSE,Arsenic Ore
gregtech:gt.blockores,1764,6039,FALSE,Arsenic Ore
gregtech:gt.blockores,1764,43,FALSE,Rubidium Ore
gregtech:gt.blockores,1764,1043,FALSE,Rubidium Ore
gregtech:gt.blockores,1764,2043,FALSE,Rubidium Ore
gregtech:gt.blockores,1764,3043,FALSE,Rubidium Ore
gregtech:gt.blockores,1764,4043,FALSE,Rubidium Ore
gregtech:gt.blockores,1764,5043,FALSE,Rubidium Ore
gregtech:gt.blockores,1764,6043,FALSE,Rubidium Ore
gregtech:gt.blockores,1764,44,FALSE,Strontium Ore
gregtech:gt.blockores,1764,1044,FALSE,Strontium Ore
gregtech:gt.blockores,1764,2044,FALSE,Strontium Ore
gregtech:gt.blockores,1764,3044,FALSE,Strontium Ore
gregtech:gt.blockores,1764,4044,FALSE,Strontium Ore
gregtech:gt.blockores,1764,5044,FALSE,Strontium Ore
gregtech:gt.blockores,1764,6044,FALSE,Strontium Ore
gregtech:gt.blockores,1764,45,FALSE,Yttrium Ore
gregtech:gt.blockores,1764,1045,FALSE,Yttrium Ore
gregtech:gt.blockores,1764,2045,FALSE,Yttrium Ore
gregtech:gt.blockores,1764,3045,FALSE,Yttrium Ore
gregtech:gt.blockores,1764,4045,FALSE,Yttrium Ore
gregtech:gt.blockores,1764,5045,FALSE,Yttrium Ore
gregtech:gt.blockores,1764,6045,FALSE,Yttrium Ore
gregtech:gt.blockores,1764,47,FALSE,Niobium Ore
gregtech:gt.blockores,1764,1047,FALSE,Niobium Ore
gregtech:gt.blockores,1764,2047,FALSE,Niobium Ore
gregtech:gt.blockores,1764,3047,FALSE,Niobium Ore
gregtech:gt.blockores,1764,4047,FALSE,Niobium Ore
gregtech:gt.blockores,1764,5047,FALSE,Niobium Ore
gregtech:gt.blockores,1764,6047,FALSE,Niobium Ore
gregtech:gt.blockores,1764,48,FALSE,Molybdenum Ore
gregtech:gt.blockores,1764,1048,FALSE,Molybdenum Ore
gregtech:gt.blockores,1764,2048,FALSE,Molybdenum Ore
gregtech:gt.blockores,1764,3048,FALSE,Molybdenum Ore
gregtech:gt.blockores,1764,4048,FALSE,Molybdenum Ore
gregtech:gt.blockores,1764,5048,FALSE,Molybdenum Ore
gregtech:gt.blockores,1764,6048,FALSE,Molybdenum Ore
gregtech:gt.blockores,1764,52,FALSE,Palladium Ore
gregtech:gt.blockores,1764,1052,FALSE,Palladium Ore
gregtech:gt.blockores,1764,2052,FALSE,Palladium Ore
gregtech:gt.blockores,1764,3052,FALSE,Palladium Ore
gregtech:gt.blockores,1764,4052,FALSE,Palladium Ore
gregtech:gt.blockores,1764,5052,FALSE,Palladium Ore
gregtech:gt.blockores,1764,6052,FALSE,Palladium Ore
gregtech:gt.blockores,1764,54,FALSE,Silver Ore
gregtech:gt.blockores,1764,1054,FALSE,Silver Ore
gregtech:gt.blockores,1764,2054,FALSE,Silver Ore
gregtech:gt.blockores,1764,3054,FALSE,Silver Ore
gregtech:gt.blockores,1764,4054,FALSE,Silver Ore
gregtech:gt.blockores,1764,5054,FALSE,Silver Ore
gregtech:gt.blockores,1764,6054,FALSE,Silver Ore
gregtech:gt.blockores,1764,55,FALSE,Cadmium Ore
gregtech:gt.blockores,1764,1055,FALSE,Cadmium Ore
gregtech:gt.blockores,1764,2055,FALSE,Cadmium Ore
gregtech:gt.blockores,1764,3055,FALSE,Cadmium Ore
gregtech:gt.blockores,1764,4055,FALSE,Cadmium Ore
gregtech:gt.blockores,1764,5055,FALSE,Cadmium Ore
gregtech:gt.blockores,1764,6055,FALSE,Cadmium Ore
gregtech:gt.blockores,1764,56,FALSE,Indium Ore
gregtech:gt.blockores,1764,1056,FALSE,Indium Ore
gregtech:gt.blockores,1764,2056,FALSE,Indium Ore
gregtech:gt.blockores,1764,3056,FALSE,Indium Ore
gregtech:gt.blockores,1764,4056,FALSE,Indium Ore
gregtech:gt.blockores,1764,5056,FALSE,Indium Ore
gregtech:gt.blockores,1764,6056,FALSE,Indium Ore
gregtech:gt.blockores,1764,57,FALSE,Tin Ore
gregtech:gt.blockores,1764,1057,FALSE,Tin Ore
gregtech:gt.blockores,1764,2057,FALSE,Tin Ore
gregtech:gt.blockores,1764,3057,FALSE,Tin Ore
gregtech:gt.blockores,1764,4057,FALSE,Tin Ore
gregtech:gt.blockores,1764,5057,FALSE,Tin Ore
gregtech:gt.blockores,1764,6057,FALSE,Tin Ore
gregtech:gt.blockores,1764,58,FALSE,Antimony Ore
gregtech:gt.blockores,1764,1058,FALSE,Antimony Ore
gregtech:gt.blockores,1764,2058,FALSE,Antimony Ore
gregtech:gt.blockores,1764,3058,FALSE,Antimony Ore
gregtech:gt.blockores,1764,4058,FALSE,Antimony Ore
gregtech:gt.blockores,1764,5058,FALSE,Antimony Ore
gregtech:gt.blockores,1764,6058,FALSE,Antimony Ore
gregtech:gt.blockores,1764,59,FALSE,Tellurium Ore
gregtech:gt.blockores,1764,1059,FALSE,Tellurium Ore
gregtech:gt.blockores,1764,2059,FALSE,Tellurium Ore
gregtech:gt.blockores,1764,3059,FALSE,Tellurium Ore
gregtech:gt.blockores,1764,4059,FALSE,Tellurium Ore
gregtech:gt.blockores,1764,5059,FALSE,Tellurium Ore
gregtech:gt.blockores,1764,6059,FALSE,Tellurium Ore
gregtech:gt.blockores,1764,62,FALSE,Caesium Ore
gregtech:gt.blockores,1764,1062,FALSE,Caesium Ore
gregtech:gt.blockores,1764,2062,FALSE,Caesium Ore
gregtech:gt.blockores,1764,3062,FALSE,Caesium Ore
gregtech:gt.blockores,1764,4062,FALSE,Caesium Ore
gregtech:gt.blockores,1764,5062,FALSE,Caesium Ore
gregtech:gt.blockores,1764,6062,FALSE,Caesium Ore
gregtech:gt.blockores,1764,63,FALSE,Barium Ore
gregtech:gt.blockores,1764,1063,FALSE,Barium Ore
gregtech:gt.blockores,1764,2063,FALSE,Barium Ore
gregtech:gt.blockores,1764,3063,FALSE,Barium Ore
gregtech:gt.blockores,1764,4063,FALSE,Barium Ore
gregtech:gt.blockores,1764,5063,FALSE,Barium Ore
gregtech:gt.blockores,1764,6063,FALSE,Barium Ore
gregtech:gt.blockores,1764,64,FALSE,Lanthanum Ore
gregtech:gt.blockores,1764,1064,FALSE,Lanthanum Ore
gregtech:gt.blockores,1764,2064,FALSE,Lanthanum Ore
gregtech:gt.blockores,1764,3064,FALSE,Lanthanum Ore
gregtech:gt.blockores,1764,4064,FALSE,Lanthanum Ore
gregtech:gt.blockores,1764,5064,FALSE,Lanthanum Ore
gregtech:gt.blockores,1764,6064,FALSE,Lanthanum Ore
gregtech:gt.blockores,1764,65,FALSE,Cerium Ore
gregtech:gt.blockores,1764,1065,FALSE,Cerium Ore
gregtech:gt.blockores,1764,2065,FALSE,Cerium Ore
gregtech:gt.blockores,1764,3065,FALSE,Cerium Ore
gregtech:gt.blockores,1764,4065,FALSE,Cerium Ore
gregtech:gt.blockores,1764,5065,FALSE,Cerium Ore
gregtech:gt.blockores,1764,6065,FALSE,Cerium Ore
gregtech:gt.blockores,1764,66,FALSE,Praseodymium Ore
gregtech:gt.blockores,1764,1066,FALSE,Praseodymium Ore
gregtech:gt.blockores,1764,2066,FALSE,Praseodymium Ore
gregtech:gt.blockores,1764,3066,FALSE,Praseodymium Ore
gregtech:gt.blockores,1764,4066,FALSE,Praseodymium Ore
gregtech:gt.blockores,1764,5066,FALSE,Praseodymium Ore
gregtech:gt.blockores,1764,6066,FALSE,Praseodymium Ore
gregtech:gt.blockores,1764,67,FALSE,Neodymium Ore
gregtech:gt.blockores,1764,1067,FALSE,Neodymium Ore
gregtech:gt.blockores,1764,2067,FALSE,Neodymium Ore
gregtech:gt.blockores,1764,3067,FALSE,Neodymium Ore
gregtech:gt.blockores,1764,4067,FALSE,Neodymium Ore
gregtech:gt.blockores,1764,5067,FALSE,Neodymium Ore
gregtech:gt.blockores,1764,6067,FALSE,Neodymium Ore
gregtech:gt.blockores,1764,68,FALSE,Promethium Ore
gregtech:gt.blockores,1764,1068,FALSE,Promethium Ore
gregtech:gt.blockores,1764,2068,FALSE,Promethium Ore
gregtech:gt.blockores,1764,3068,FALSE,Promethium Ore
gregtech:gt.blockores,1764,4068,FALSE,Promethium Ore
gregtech:gt.blockores,1764,5068,FALSE,Promethium Ore
gregtech:gt.blockores,1764,6068,FALSE,Promethium Ore
gregtech:gt.blockores,1764,69,FALSE,Samarium Ore
gregtech:gt.blockores,1764,1069,FALSE,Samarium Ore
gregtech:gt.blockores,1764,2069,FALSE,Samarium Ore
gregtech:gt.blockores,1764,3069,FALSE,Samarium Ore
gregtech:gt.blockores,1764,4069,FALSE,Samarium Ore
gregtech:gt.blockores,1764,5069,FALSE,Samarium Ore
gregtech:gt.blockores,1764,6069,FALSE,Samarium Ore
gregtech:gt.blockores,1764,70,FALSE,Europium Ore
gregtech:gt.blockores,1764,1070,FALSE,Europium Ore
gregtech:gt.blockores,1764,2070,FALSE,Europium Ore
gregtech:gt.blockores,1764,3070,FALSE,Europium Ore
gregtech:gt.blockores,1764,4070,FALSE,Europium Ore
gregtech:gt.blockores,1764,5070,FALSE,Europium Ore
gregtech:gt.blockores,1764,6070,FALSE,Europium Ore
gregtech:gt.blockores,1764,71,FALSE,Gadolinium Ore
gregtech:gt.blockores,1764,1071,FALSE,Gadolinium Ore
gregtech:gt.blockores,1764,2071,FALSE,Gadolinium Ore
gregtech:gt.blockores,1764,3071,FALSE,Gadolinium Ore
gregtech:gt.blockores,1764,4071,FALSE,Gadolinium Ore
gregtech:gt.blockores,1764,5071,FALSE,Gadolinium Ore
gregtech:gt.blockores,1764,6071,FALSE,Gadolinium Ore
gregtech:gt.blockores,1764,72,FALSE,Terbium Ore
gregtech:gt.blockores,1764,1072,FALSE,Terbium Ore
gregtech:gt.blockores,1764,2072,FALSE,Terbium Ore
gregtech:gt.blockores,1764,3072,FALSE,Terbium Ore
gregtech:gt.blockores,1764,4072,FALSE,Terbium Ore
gregtech:gt.blockores,1764,5072,FALSE,Terbium Ore
gregtech:gt.blockores,1764,6072,FALSE,Terbium Ore
gregtech:gt.blockores,1764,73,FALSE,Dysprosium Ore
gregtech:gt.blockores,1764,1073,FALSE,Dysprosium Ore
gregtech:gt.blockores,1764,2073,FALSE,Dysprosium Ore
gregtech:gt.blockores,1764,3073,FALSE,Dysprosium Ore
gregtech:gt.blockores,1764,4073,FALSE,Dysprosium Ore
gregtech:gt.blockores,1764,5073,FALSE,Dysprosium Ore
gregtech:gt.blockores,1764,6073,FALSE,Dysprosium Ore
gregtech:gt.blockores,1764,74,FALSE,Holmium Ore
gregtech:gt.blockores,1764,1074,FALSE,Holmium Ore
gregtech:gt.blockores,1764,2074,FALSE,Holmium Ore
gregtech:gt.blockores,1764,3074,FALSE,Holmium Ore
gregtech:gt.blockores,1764,4074,FALSE,Holmium Ore
gregtech:gt.blockores,1764,5074,FALSE,Holmium Ore
gregtech:gt.blockores,1764,6074,FALSE,Holmium Ore
gregtech:gt.blockores,1764,75,FALSE,Erbium Ore
gregtech:gt.blockores,1764,1075,FALSE,Erbium Ore
gregtech:gt.blockores,1764,2075,FALSE,Erbium Ore
gregtech:gt.blockores,1764,3075,FALSE,Erbium Ore
gregtech:gt.blockores,1764,4075,FALSE,Erbium Ore
gregtech:gt.blockores,1764,5075,FALSE,Erbium Ore
gregtech:gt.blockores,1764,6075,FALSE,Erbium Ore
gregtech:gt.blockores,1764,76,FALSE,Thulium Ore
gregtech:gt.blockores,1764,1076,FALSE,Thulium Ore
gregtech:gt.blockores,1764,2076,FALSE,Thulium Ore
gregtech:gt.blockores,1764,3076,FALSE,Thulium Ore
gregtech:gt.blockores,1764,4076,FALSE,Thulium Ore
gregtech:gt.blockores,1764,5076,FALSE,Thulium Ore
gregtech:gt.blockores,1764,6076,FALSE,Thulium Ore
gregtech:gt.blockores,1764,77,FALSE,Ytterbium Ore
gregtech:gt.blockores,1764,1077,FALSE,Ytterbium Ore
gregtech:gt.blockores,1764,2077,FALSE,Ytterbium Ore
gregtech:gt.blockores,1764,3077,FALSE,Ytterbium Ore
gregtech:gt.blockores,1764,4077,FALSE,Ytterbium Ore
gregtech:gt.blockores,1764,5077,FALSE,Ytterbium Ore
gregtech:gt.blockores,1764,6077,FALSE,Ytterbium Ore
gregtech:gt.blockores,1764,78,FALSE,Lutetium Ore
gregtech:gt.blockores,1764,1078,FALSE,Lutetium Ore
gregtech:gt.blockores,1764,2078,FALSE,Lutetium Ore
gregtech:gt.blockores,1764,3078,FALSE,Lutetium Ore
gregtech:gt.blockores,1764,4078,FALSE,Lutetium Ore
gregtech:gt.blockores,1764,5078,FALSE,Lutetium Ore
gregtech:gt.blockores,1764,6078,FALSE,Lutetium Ore
gregtech:gt.blockores,1764,80,FALSE,Tantalum Ore
gregtech:gt.blockores,1764,1080,FALSE,Tantalum Ore
gregtech:gt.blockores,1764,2080,FALSE,Tantalum Ore
gregtech:gt.blockores,1764,3080,FALSE,Tantalum Ore
gregtech:gt.blockores,1764,4080,FALSE,Tantalum Ore
gregtech:gt.blockores,1764,5080,FALSE,Tantalum Ore
gregtech:gt.blockores,1764,6080,FALSE,Tantalum Ore
gregtech:gt.blockores,1764,81,FALSE,Tungsten Ore
gregtech:gt.blockores,1764,1081,FALSE,Tungsten Ore
gregtech:gt.blockores,1764,2081,FALSE,Tungsten Ore
gregtech:gt.blockores,1764,3081,FALSE,Tungsten Ore
gregtech:gt.blockores,1764,4081,FALSE,Tungsten Ore
gregtech:gt.blockores,1764,5081,FALSE,Tungsten Ore
gregtech:gt.blockores,1764,6081,FALSE,Tungsten Ore
gregtech:gt.blockores,1764,83,FALSE,Osmium Ore
gregtech:gt.blockores,1764,1083,FALSE,Osmium Ore
gregtech:gt.blockores,1764,2083,FALSE,Osmium Ore
gregtech:gt.blockores,1764,3083,FALSE,Osmium Ore
gregtech:gt.blockores,1764,4083,FALSE,Osmium Ore
gregtech:gt.blockores,1764,5083,FALSE,Osmium Ore
gregtech:gt.blockores,1764,6083,FALSE,Osmium Ore
gregtech:gt.blockores,1764,84,FALSE,Iridium Ore
gregtech:gt.blockores,1764,1084,FALSE,Iridium Ore
gregtech:gt.blockores,1764,2084,FALSE,Iridium Ore
gregtech:gt.blockores,1764,3084,FALSE,Iridium Ore
gregtech:gt.blockores,1764,4084,FALSE,Iridium Ore
gregtech:gt.blockores,1764,5084,FALSE,Iridium Ore
gregtech:gt.blockores,1764,6084,FALSE,Iridium Ore
gregtech:gt.blockores,1764,85,FALSE,Platinum Ore
gregtech:gt.blockores,1764,1085,FALSE,Platinum Ore
gregtech:gt.blockores,1764,2085,FALSE,Platinum Ore
gregtech:gt.blockores,1764,3085,FALSE,Platinum Ore
gregtech:gt.blockores,1764,4085,FALSE,Platinum Ore
gregtech:gt.blockores,1764,5085,FALSE,Platinum Ore
gregtech:gt.blockores,1764,6085,FALSE,Platinum Ore
gregtech:gt.blockores,1764,86,FALSE,Gold Ore
gregtech:gt.blockores,1764,1086,FALSE,Gold Ore
gregtech:gt.blockores,1764,2086,FALSE,Gold Ore
gregtech:gt.blockores,1764,3086,FALSE,Gold Ore
gregtech:gt.blockores,1764,4086,FALSE,Gold Ore
gregtech:gt.blockores,1764,5086,FALSE,Gold Ore
gregtech:gt.blockores,1764,6086,FALSE,Gold Ore
gregtech:gt.blockores,1764,89,FALSE,Lead Ore
gregtech:gt.blockores,1764,1089,FALSE,Lead Ore
gregtech:gt.blockores,1764,2089,FALSE,Lead Ore
gregtech:gt.blockores,1764,3089,FALSE,Lead Ore
gregtech:gt.blockores,1764,4089,FALSE,Lead Ore
gregtech:gt.blockores,1764,5089,FALSE,Lead Ore
gregtech:gt.blockores,1764,6089,FALSE,Lead Ore
gregtech:gt.blockores,1764,90,FALSE,Bismuth Ore
gregtech:gt.blockores,1764,1090,FALSE,Bismuth Ore
gregtech:gt.blockores,1764,2090,FALSE,Bismuth Ore
gregtech:gt.blockores,1764,3090,FALSE,Bismuth Ore
gregtech:gt.blockores,1764,4090,FALSE,Bismuth Ore
gregtech:gt.blockores,1764,5090,FALSE,Bismuth Ore
gregtech:gt.blockores,1764,6090,FALSE,Bismuth Ore
gregtech:gt.blockores,1764,96,FALSE,Thorium Ore
gregtech:gt.blockores,1764,1096,FALSE,Thorium Ore
gregtech:gt.blockores,1764,2096,FALSE,Thorium Ore
gregtech:gt.blockores,1764,3096,FALSE,Thorium Ore
gregtech:gt.blockores,1764,4096,FALSE,Thorium Ore
gregtech:gt.blockores,1764,5096,FALSE,Thorium Ore
gregtech:gt.blockores,1764,6096,FALSE,Thorium Ore
gregtech:gt.blockores,1764,97,FALSE,Uranium 235 Ore
gregtech:gt.blockores,1764,1097,FALSE,Uranium 235 Ore
